CENTROID_ID,NEAREST_CENTROIDS_DISTANCE,PULocationID,BinNum,duration,num_trips
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.94473688495118513""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2894897964902585""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5197296173466559""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7225251080459927""
  }]
}",12,10,26.75,4
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.63683027111346557""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2941266770869317""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.681395961485741""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6928082935978814""
  }]
}",232,1,16.85057471,87
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3091954206853333""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.318827567279822""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.006121828141942""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3383508069461616""
  }]
}",141,10,6.419734904,679
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.891517297801026""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2322528150255943""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.596924238551126""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5321623188683464""
  }]
}",233,6,16.47413793,116
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.6450484713994068""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.6725581892040395""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7270309291309962""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7597010000824227""
  }]
}",24,1,12.65789474,38
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.70457054061341684""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.204942720634302""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.6851789132144375""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6385970333990638""
  }]
}",186,1,17.96226415,159
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.67039296403138582""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5278953368255088""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5439622607676047""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.55860985369087""
  }]
}",137,5,17.53488372,86
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.07579159601477""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.9445970983212157""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.6171821712100174""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.12830646389567""
  }]
}",237,9,9.232585596,847
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.89243683678109276""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.98778792417925732""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0726348365911456""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.613245429385076""
  }]
}",224,9,23.84057971,69
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.0383181405593398""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.0580577261446809""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3951984729801192""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.55437458221445""
  }]
}",186,10,24.99047619,210
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""3.8648084043653981""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""4.4072421969000075""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""4.7297009251011666""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""4.88990827570793""
  }]
}",263,12,18.924946,5556
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.2735197742832132""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.5789820437699""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.2576061219478549""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8300316712804925""
  }]
}",236,3,4.655172414,29
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.88331866251329627""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0714752113009012""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.5793280992514314""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7583999769897041""
  }]
}",158,4,31.1875,16
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.87371429548695756""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.235592955598942""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6997748511293014""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5072246859499021""
  }]
}",41,6,15.64968153,157
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.85799231229576378""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2025706220536581""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9527766996161575""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8041352993905289""
  }]
}",114,9,33.88,50
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.40519684952864654""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.4764332881223166""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1206888080171677""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5073608791601227""
  }]
}",164,10,19.74891775,231
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.64664896544390427""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8219351764281617""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6496737430212729""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7151823524104355""
  }]
}",113,9,30.79166667,72
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.36658710002008738""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6224793929916987""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7651012373114618""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.43738323580398""
  }]
}",233,9,17.1137931,290
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.71862970016186878""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.8338416888825682""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6997370558104272""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7424478270251331""
  }]
}",209,12,20.39285714,28
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.9904099975441969""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9747249463497021""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7417671523309042""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6424785487142568""
  }]
}",144,1,21.20253165,158
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0505702881942529""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9445073359470153""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7565045134945114""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5841352005774976""
  }]
}",68,1,21.75409836,244
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.85596435800647719""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.8102551323167964""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.9556743452775875""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7377016194341284""
  }]
}",233,1,9.80952381,126
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.66530136349518687""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2842976599362843""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2045193893391573""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6419434309521943""
  }]
}",209,10,21.7254902,51
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.66689189971359952""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8432492292101559""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6704368090742778""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6095328872345576""
  }]
}",234,9,31,228
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.694167029171741""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7228130323291324""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""3.0137160388346764""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8124811782049459""
  }]
}",153,1,27.5,2
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.86708245728925981""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1394676046125061""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.5903687031445237""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.39263995515499""
  }]
}",74,10,9.817097416,503
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0917423246156157""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7079135046550231""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.1706775678535903""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7864401458866155""
  }]
}",74,2,6.416666667,84
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3684911459684641""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.509620894847403""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0009341974490455""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.70871428282212""
  }]
}",249,12,26.68243243,148
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.601408449818675""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5303889630152088""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7252347487392874""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6252987347343559""
  }]
}",120,5,16,2
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0052734953114082""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.1072054832304821""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.639053989016535""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.570882336748193""
  }]
}",161,5,21.38356164,73
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.38505177092535448""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5127517351734479""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.8157041565816392""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5963558456252436""
  }]
}",164,7,25.98765432,81
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.94798425574587031""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2178319423717656""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.9386040664090951""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6083514342668881""
  }]
}",50,4,22.01960784,51
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.66006382476546333""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.4573393160020065""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6133700929953871""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.73713550854219""
  }]
}",41,12,13.37837838,74
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.085542593227853472""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0680848087308519""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.111477377134785""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6624965314284044""
  }]
}",232,3,15.22727273,22
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.63490568847686923""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5865962729510144""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4619552115341135""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.35373068925127""
  }]
}",79,11,21.06679764,509
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.74818159008362128""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.3141657987757509""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.7712755589237172""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.716853773103022""
  }]
}",233,3,8.847457627,59
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.89692178979885218""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.5032828822603759""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2078426752454607""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6797475203653374""
  }]
}",144,4,26.58333333,12
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.47793305771577888""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6581048574989183""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4004460674582808""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6480855941488262""
  }]
}",232,11,19.82222222,90
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0470699138444204""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.146826113989637""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.9790192566341778""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6412838301425321""
  }]
}",209,4,22.83333333,12
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.075198605078915""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.833910039135747""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0387660168885118""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4893788336025988""
  }]
}",137,10,16.33962264,265
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.39871404346136036""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1913901835543377""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.4547860033623858""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6794778861376276""
  }]
}",170,3,11.65306122,49
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.65640997999042316""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.480410359248429""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5103850462526394""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4919486679188267""
  }]
}",233,8,17.2826087,184
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.79832085130627983""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.6910081321645449""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.3778969595796764""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.413049666025648""
  }]
}",74,5,10.66843501,377
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.94764034336583458""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.1694001106739058""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6956871855457609""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3979958033415834""
  }]
}",239,7,15.58842444,311
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.30271523163018665""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.24301416350386""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.3949076693290396""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.57748204632761""
  }]
}",79,2,15.21538462,195
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.73540487283364586""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.3904333251774581""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8704655777631214""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5972188569579622""
  }]
}",232,4,20.21052632,57
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.34599816983023973""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.8367424805236792""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1091781168018646""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.66433017918875""
  }]
}",88,3,17.5,4
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.72152611191552651""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.9838050583216507""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7778081278179507""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7118594691379272""
  }]
}",87,9,32.12605042,119
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.82263568721695624""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1470127009132405""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9093492548674127""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7383199919247012""
  }]
}",13,9,33.453125,128
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.57264428138328727""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.3444911846385006""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6076314530388816""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.651803374959222""
  }]
}",170,12,14.53888889,180
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.66889876477628274""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.4644438918522369""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6006978370574343""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6133629151761255""
  }]
}",194,8,16.52631579,19
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.6111516342641985""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5809703138925066""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0442744646526529""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6436192086158918""
  }]
}",194,5,13.33333333,6
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.1230782982322056""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.9188639268309293""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.7968907783587764""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5233828509579315""
  }]
}",236,5,7.201277955,313
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.77229229148184864""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2368542361165387""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.5373906517217566""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.59165533452585""
  }]
}",224,7,22.88888889,45
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1295590035337972""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.9535980923204084""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.7016683969467334""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3105055891500417""
  }]
}",75,9,8.274350649,616
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.6939081712200742""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.8496662731798315""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6923368634743765""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.706640357294793""
  }]
}",100,12,20.17948718,78
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1311349093199985""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2873149946034201""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6740439149694812""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5193571897010614""
  }]
}",68,11,25.40866873,323
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.78628113368979968""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.4627262984307003""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0224616253764909""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.57740498092498""
  }]
}",43,8,13.10377358,106
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.86649524303282743""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.6021386584917552""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2654390379725329""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6657809633971414""
  }]
}",68,4,27.39583333,48
